datetime,precipitation_utsunomiya,precipitation_chiba,precipitation_tokyo,temperature_utsunomiya,temperature_chiba,temperature_tokyo,winddirection_utsunomiya,winddirection_chiba,winddirection_tokyo,windspeed_utsunomiya,windspeed_chiba,windspeed_tokyo,pollen_utsunomiya,pollen_chiba,pollen_tokyo
2017051503,0.0,0.0,0.0,14.7,15.3,14.9,2,2,3,3.1,2.5,1.0,0.0,12.0,4.0
2017051504,0.0,0.0,0.0,14.6,15.1,14.5,2,3,3,3.2,2.3,0.9,0.0,8.0,4.0
2017051505,0.0,0.0,0.0,14.6,14.9,14.8,1,2,1,2.5,3.4,0.9,0.0,0.0,4.0
2017051506,0.0,0.0,0.0,14.8,15.2,15.2,2,2,1,1.5,0.8,1.1,8.0,0.0,4.0
2017051507,0.0,0.0,0.0,14.8,14.9,15.5,3,3,2,1.2,2.2,0.9,4.0,0.0,8.0
2017051508,0.0,0.0,0.0,14.8,15.5,15.8,16,2,6,1.2,0.8,1.1,8.0,0.0,4.0
2017051509,0.0,0.0,0.0,16.1,16.2,16.2,3,5,5,1.1,0.7,1.4,28.0,20.0,8.0
2017051510,0.0,0.0,0.0,16.2,17.0,16.1,5,13,5,1.9,1.0,1.7,57.0,32.0,4.0
2017051511,0.0,0.0,0.0,16.8,18.5,16.7,7,8,5,2.2,0.9,2.6,86.0,28.0,4.0
2017051512,0.0,0.0,0.0,16.8,18.3,17.7,8,11,6,2.9,1.6,2.5,200.0,8.0,4.0
2017051513,0.0,0.0,0.0,17.3,19.6,20.7,8,10,8,2.5,1.4,3.4,41.0,20.0,32.0
2017051514,0.0,0.0,0.0,16.9,19.4,21.0,9,11,8,2.3,1.5,4.3,16.0,16.0,28.0
2017051515,0.0,0.0,0.0,17.8,19.9,19.4,10,11,7,1.2,3.4,4.6,36.0,20.0,28.0
2017051516,0.0,0.0,0.0,17.7,19.1,18.9,10,11,7,1.1,4.2,4.0,53.0,20.0,45.0
2017051517,0.0,0.0,0.0,17.7,19.3,19.0,10,13,8,0.7,0.8,2.8,20.0,16.0,8.0
2017051518,0.0,0.0,0.0,17.7,19.1,18.9,4,3,8,0.4,2.4,1.6,28.0,20.0,4.0
2017051519,0.0,0.0,0.0,17.6,18.6,18.4,5,3,13,1.6,2.8,1.7,24.0,12.0,0.0
2017051520,0.0,0.0,0.0,17.1,18.6,17.5,4,5,15,3.4,3.0,0.9,16.0,8.0,4.0
2017051521,0.0,0.0,0.0,16.7,18.9,17.3,4,4,15,2.7,3.3,0.9,20.0,8.0,4.0
2017051522,0.5,0.0,0.0,16.0,18.4,17.1,5,5,15,3.5,3.2,0.6,0.0,8.0,8.0
2017051523,0.0,0.0,0.0,15.9,18.1,17.1,3,3,15,3.3,2.0,0.4,4.0,4.0,24.0
2017051524,0.5,0.0,0.0,15.5,17.6,17.0,3,2,1,2.2,2.8,0.8,0.0,4.0,12.0
2017051601,0.0,0.0,0.0,15.4,17.4,16.7,3,2,1,2.8,2.4,1.2,4.0,0.0,8.0
2017051602,0.0,0.0,0.0,15.2,17.1,16.5,3,1,1,2.3,2.5,1.4,4.0,0.0,4.0
2017051603,0.5,0.0,0.0,15.0,16.6,16.5,2,1,2,2.4,3.0,0.8,4.0,8.0,0.0
2017051604,0.0,0.0,0.0,14.8,16.7,16.3,2,2,1,1.0,3.9,1.3,4.0,0.0,8.0
2017051605,1.0,0.0,0.0,14.4,16.7,16.0,1,1,1,2.5,2.9,1.3,0.0,4.0,8.0
2017051606,0.0,0.0,0.0,14.1,16.8,16.3,3,2,1,1.2,3.0,1.1,4.0,0.0,0.0
2017051607,0.0,0.0,0.0,15.2,17.6,17.5,16,2,2,0.6,3.1,1.8,12.0,8.0,0.0
2017051608,0.0,0.0,0.0,17.0,18.0,18.5,1,2,3,1.7,4.7,1.1,143.0,16.0,8.0
2017051609,0.0,0.0,0.0,18.9,19.4,18.4,8,3,2,0.8,4.8,1.1,90.0,32.0,61.0
2017051610,0.0,0.0,0.0,20.0,21.4,19.3,7,4,3,1.4,2.1,1.1,16.0,49.0,61.0
2017051611,0.0,0.0,0.0,21.1,21.1,21.2,7,4,5,2.5,1.9,1.3,8.0,8.0,36.0
2017051612,0.0,0.0,0.0,21.1,21.7,21.4,7,6,16,3.2,1.5,1.2,61.0,41.0,49.0
2017051613,0.0,0.0,0.0,22.3,21.3,21.8,7,6,6,3.6,5.3,1.8,53.0,32.0,8.0
2017051614,0.0,0.0,0.0,22.2,21.2,21.1,8,5,6,4.1,4.8,3.0,28.0,8.0,32.0
2017051615,0.0,0.0,0.0,22.2,21.0,20.7,8,6,9,3.7,6.7,3.2,32.0,20.0,24.0
2017051616,0.0,0.0,0.0,21.8,19.8,19.7,8,6,8,3.4,5.2,3.4,36.0,4.0,45.0
2017051617,0.0,0.0,0.0,20.0,18.9,18.9,4,6,7,6.7,5.7,4.2,69.0,4.0,20.0
2017051618,0.0,0.0,0.0,19.1,18.3,18.3,4,6,9,4.8,4.9,3.4,86.0,4.0,4.0
2017051619,0.0,0.0,0.0,18.2,18.0,17.8,5,6,8,4.0,3.9,3.2,16.0,4.0,20.0
2017051620,0.0,0.0,0.0,17.5,17.7,17.4,4,5,7,3.8,3.4,2.9,16.0,4.0,0.0
2017051621,0.0,0.0,0.0,17.3,17.6,17.1,4,6,7,3.3,3.1,1.9,12.0,0.0,4.0
2017051622,0.0,0.0,0.0,17.2,17.5,16.9,1,5,6,2.4,2.5,2.0,20.0,0.0,0.0
2017051623,0.0,0.0,0.0,15.1,17.0,16.7,16,5,5,4.6,3.3,1.1,32.0,4.0,4.0
2017051624,0.0,0.0,0.0,14.6,16.9,16.8,16,5,2,5.5,2.7,0.5,4.0,8.0,4.0
2017051701,0.0,0.0,0.0,14.4,17.0,16.6,1,3,14,4.7,2.2,0.5,0.0,0.0,4.0
2017051702,0.0,0.0,0.0,14.4,16.7,16.7,1,1,1,4.3,2.3,0.5,0.0,0.0,4.0
2017051703,0.0,0.0,0.0,14.2,16.7,16.6,1,2,1,4.7,2.1,1.5,4.0,4.0,0.0
2017051704,0.0,0.0,0.0,13.8,16.5,15.8,1,1,1,4.8,2.9,1.4,4.0,0.0,8.0
2017051705,0.0,0.0,0.0,14.0,16.6,15.6,16,1,1,4.0,3.3,1.4,4.0,8.0,8.0
2017051706,0.0,0.0,0.0,13.9,16.0,15.7,1,1,1,2.7,3.4,1.0,0.0,20.0,8.0
2017051707,0.0,0.0,0.0,14.1,16.6,15.9,16,2,1,3.7,4.4,1.6,4.0,16.0,8.0
2017051708,0.0,0.0,0.0,14.4,17.3,15.9,1,1,2,3.4,3.5,2.1,4.0,24.0,24.0
2017051709,0.0,0.0,0.0,14.3,17.6,16.3,1,1,2,4.7,4.3,1.9,20.0,32.0,53.0
2017051710,0.0,0.0,0.0,14.4,18.7,17.6,2,1,1,2.5,3.5,2.2,4.0,57.0,82.0
2017051711,0.0,0.0,0.0,14.7,18.4,17.6,16,1,2,3.0,4.2,1.8,4.0,61.0,143.0
2017051712,0.0,0.0,0.0,15.7,19.0,17.7,15,1,1,2.8,4.1,2.3,16.0,65.0,135.0
2017051713,0.0,0.0,0.0,16.4,19.0,17.6,15,1,1,2.8,3.1,2.1,135.0,24.0,98.0
2017051714,0.0,0.0,0.0,17.3,18.8,18.2,16,1,1,2.7,3.4,1.9,155.0,53.0,20.0
2017051715,0.0,0.0,0.0,17.2,17.7,17.9,15,1,2,3.1,3.0,2.0,131.0,28.0,90.0
2017051716,0.0,0.0,0.0,17.5,17.6,18.0,16,16,1,2.8,2.9,2.1,90.0,20.0,57.0
2017051717,0.0,0.0,0.0,17.2,17.1,17.3,16,1,2,1.7,3.1,1.9,53.0,12.0,36.0
2017051718,0.0,0.0,0.0,17.1,16.9,17.3,1,2,2,2.2,3.2,1.5,41.0,4.0,41.0
2017051719,0.0,0.0,0.0,16.8,16.6,16.6,12,1,2,0.7,2.2,1.7,28.0,20.0,49.0
2017051720,0.0,0.0,0.0,16.3,16.6,16.2,10,1,1,2.7,2.4,1.4,20.0,16.0,0.0
2017051721,0.0,0.0,0.0,15.8,16.5,16.1,10,15,1,2.7,2.7,0.4,16.0,16.0,4.0
2017051722,0.0,0.0,0.0,15.6,16.0,15.9,14,16,1,0.9,1.9,0.9,12.0,12.0,32.0
2017051723,0.0,0.0,0.0,15.6,15.5,15.8,14,1,1,1.1,2.2,1.3,4.0,4.0,4.0
2017051724,0.0,0.0,0.0,15.7,15.7,15.3,15,16,2,0.9,1.6,0.5,20.0,8.0,4.0
2017051801,0.0,0.0,0.0,15.3,16.0,15.9,15,16,15,2.1,2.1,0.5,8.0,12.0,8.0
2017051802,0.0,0.0,0.0,15.2,16.1,15.2,1,16,16,1.8,1.9,0.3,12.0,20.0,4.0
2017051803,0.0,0.0,0.0,14.9,16.5,14.6,1,16,1,2.0,2.0,0.3,0.0,16.0,8.0
2017051804,0.0,0.0,0.0,14.9,16.0,15.0,14,16,14,1.1,1.5,1.2,4.0,8.0,0.0
2017051805,0.0,0.0,0.0,14.6,16.0,14.7,16,16,0,0.8,1.7,0.2,4.0,4.0,0.0
2017051806,0.0,0.0,0.0,15.2,16.8,15.3,1,1,2,1.7,2.2,0.7,8.0,4.0,12.0
2017051807,0.0,0.0,0.0,15.6,17.8,17.3,1,1,15,3.5,2.8,1.0,4.0,53.0,32.0
2017051808,0.0,0.0,0.0,16.9,18.3,18.5,16,1,1,3.1,2.5,1.7,0.0,16.0,122.0
2017051809,0.0,0.0,0.0,18.3,20.5,18.7,16,1,2,2.1,2.4,2.0,127.0,24.0,16.0
2017051810,0.0,0.0,0.0,18.4,21.3,20.2,13,16,2,1.8,2.1,2.0,164.0,20.0,65.0
2017051811,0.5,0.0,0.0,18.0,22.7,20.5,13,16,1,5.4,2.8,2.1,65.0,24.0,57.0
2017051812,0.0,0.0,0.0,19.4,23.0,21.0,1,3,16,5.0,2.8,1.7,82.0,20.0,61.0
2017051813,0.0,0.0,0.0,19.5,22.4,22.1,4,3,15,7.5,2.6,1.6,28.0,32.0,4.0
2017051814,0.0,0.0,0.0,17.5,20.4,22.0,7,3,16,4.8,6.3,1.2,20.0,98.0,4.0
2017051815,0.0,13.0,0.0,17.9,16.9,19.3,9,4,5,1.4,4.3,3.4,41.0,32.0,65.0
2017051816,0.0,3.5,0.0,19.4,17.7,17.6,8,5,4,2.4,3.6,3.7,32.0,12.0,53.0
2017051817,0.0,0.0,0.0,19.9,18.4,17.7,7,4,6,2.9,3.5,2.6,20.0,45.0,0.0
2017051818,0.0,0.0,0.0,18.7,18.3,17.3,7,5,5,3.2,3.8,1.8,20.0,20.0,4.0
2017051819,0.0,0.0,0.0,18.0,17.9,16.6,6,5,5,1.8,2.6,1.4,24.0,12.0,12.0
2017051820,0.0,0.0,0.0,17.4,17.5,16.4,5,5,5,2.1,2.6,1.7,8.0,12.0,12.0
2017051821,0.0,0.0,0.0,16.3,17.4,15.5,10,5,4,0.8,1.7,0.7,20.0,8.0,8.0
2017051822,0.0,0.0,0.0,15.1,17.2,15.0,16,6,5,1.2,1.8,0.3,8.0,4.0,0.0
2017051823,0.0,0.0,0.0,14.3,16.9,15.7,15,12,0,1.5,0.4,0.1,8.0,12.0,4.0
2017051824,0.0,0.0,0.0,14.0,16.4,14.7,16,16,0,2.2,0.5,0.1,12.0,4.0,8.0
2017051901,0.0,0.0,0.0,13.9,16.2,14.4,1,3,0,2.0,0.9,0.0,4.0,0.0,4.0
2017051902,0.0,0.0,0.0,13.3,15.6,14.6,1,2,13,1.6,0.6,0.4,0.0,4.0,4.0
2017051903,0.0,0.0,0.0,13.5,15.5,14.2,2,2,12,2.4,1.7,0.8,0.0,0.0,0.0
2017051904,0.0,0.0,0.0,12.5,14.7,13.9,16,2,12,1.5,1.4,0.6,4.0,0.0,16.0
2017051905,0.0,0.0,0.0,12.4,14.3,13.7,2,3,14,1.4,0.6,0.3,0.0,4.0,4.0
2017051906,0.0,0.0,0.0,13.7,15.8,15.1,1,4,12,1.1,1.1,1.1,8.0,4.0,8.0
2017051907,0.0,0.0,0.0,15.3,17.6,17.4,3,5,15,0.5,0.4,0.3,32.0,16.0,49.0
2017051908,0.0,0.0,0.0,17.9,19.6,20.2,9,6,7,1.3,1.2,1.7,41.0,20.0,69.0
2017051909,0.0,0.0,0.0,20.0,21.1,21.2,7,11,5,2.5,1.1,1.7,41.0,16.0,24.0
2017051910,0.0,0.0,0.0,20.5,21.8,22.5,7,11,6,1.7,2.1,2.2,24.0,16.0,16.0
2017051911,0.0,0.0,0.0,22.9,22.1,24.4,9,11,7,4.2,2.9,2.8,45.0,16.0,4.0
2017051912,0.0,0.0,0.0,24.8,23.0,24.8,9,12,7,3.8,3.4,2.8,49.0,16.0,20.0
2017051913,0.0,0.0,0.0,25.0,23.9,25.8,9,12,8,4.0,3.0,3.5,53.0,8.0,8.0
2017051914,0.0,0.0,0.0,26.9,23.3,25.4,9,11,9,3.4,3.3,3.9,73.0,4.0,16.0
2017051915,0.0,0.0,0.0,26.0,23.1,24.2,8,11,9,3.8,3.7,5.3,16.0,24.0,12.0
2017051916,0.0,0.0,0.0,26.0,23.3,23.1,8,11,7,4.6,4.9,5.0,65.0,12.0,4.0
2017051917,0.0,0.0,0.0,25.4,21.8,22.2,7,11,7,3.7,5.5,4.2,139.0,12.0,12.0
2017051918,0.0,0.0,0.0,24.4,20.8,20.3,8,11,8,5.1,6.1,4.2,143.0,28.0,8.0
2017051919,0.0,0.0,0.0,22.1,21.0,19.3,7,8,8,5.5,4.9,3.8,49.0,8.0,16.0
2017051920,0.0,0.0,0.0,20.8,20.0,18.7,8,8,7,3.8,5.3,3.3,41.0,12.0,12.0
2017051921,0.0,0.0,0.0,19.9,19.4,18.4,8,8,7,3.1,3.4,3.5,8.0,16.0,53.0
2017051922,0.0,0.0,0.0,19.1,19.3,18.0,8,8,7,2.7,4.1,2.3,4.0,8.0,0.0
2017051923,0.0,0.0,0.0,18.2,18.8,17.5,8,8,7,2.9,3.7,1.9,16.0,0.0,24.0
2017051924,0.0,0.0,0.0,17.2,18.3,16.8,8,8,6,1.8,3.8,1.4,16.0,4.0,12.0
2017052001,0.0,0.0,0.0,16.7,18.0,16.7,8,8,15,2.3,3.5,0.4,16.0,4.0,12.0
2017052002,0.0,0.0,0.0,15.8,18.4,15.9,1,10,11,0.8,3.2,0.5,16.0,4.0,12.0
2017052003,0.0,0.0,0.0,15.6,18.2,16.1,1,10,13,1.1,3.6,0.6,8.0,0.0,16.0
2017052004,0.0,0.0,0.0,14.9,18.0,15.4,16,10,11,1.3,3.6,0.3,0.0,4.0,24.0
2017052005,0.0,0.0,0.0,14.5,17.8,15.6,16,10,12,0.9,3.6,0.9,4.0,4.0,45.0
2017052006,0.0,0.0,0.0,16.0,18.9,17.0,1,11,12,1.9,2.4,0.8,28.0,12.0,24.0
2017052007,0.0,0.0,0.0,18.1,19.2,19.5,2,11,16,1.1,2.7,0.6,90.0,4.0,82.0
2017052008,0.0,0.0,0.0,20.2,20.6,21.3,2,11,8,0.8,2.0,0.8,69.0,45.0,106.0
2017052009,0.0,0.0,0.0,22.3,22.0,23.8,5,11,6,0.8,1.7,1.6,127.0,20.0,86.0
2017052010,0.0,0.0,0.0,24.8,22.1,25.1,12,11,9,1.2,2.1,1.7,73.0,45.0,57.0
2017052011,0.0,0.0,0.0,26.3,24.2,27.0,8,11,6,1.8,2.7,2.2,69.0,20.0,49.0
2017052012,0.0,0.0,0.0,27.0,25.8,28.1,8,11,7,3.5,2.1,2.3,73.0,36.0,20.0
2017052013,0.0,0.0,0.0,27.9,26.1,28.6,5,11,7,2.2,3.2,3.1,49.0,41.0,41.0
2017052014,0.0,0.0,0.0,29.3,25.2,28.7,6,11,8,2.9,4.5,4.0,45.0,24.0,16.0
2017052015,0.0,0.0,0.0,29.4,24.2,27.6,9,11,7,3.0,5.0,4.7,49.0,49.0,12.0
2017052016,0.0,0.0,0.0,29.3,23.8,26.7,8,11,9,3.1,5.2,4.0,36.0,28.0,20.0
2017052017,0.0,0.0,0.0,29.3,22.6,25.4,8,11,8,3.3,5.3,3.7,53.0,36.0,8.0
2017052018,0.0,0.0,0.0,28.1,21.5,23.3,8,11,9,2.6,4.7,3.4,69.0,16.0,20.0
2017052019,0.0,0.0,0.0,26.7,20.9,21.7,8,11,7,2.5,4.7,3.1,98.0,20.0,49.0
2017052020,0.0,0.0,0.0,24.8,21.2,20.4,9,11,8,3.1,5.2,2.7,77.0,16.0,4.0
2017052021,0.0,0.0,0.0,23.5,20.6,20.0,10,11,9,1.4,3.7,2.4,41.0,12.0,8.0
2017052022,0.0,0.0,0.0,22.2,20.3,19.4,9,11,9,1.6,2.8,2.0,32.0,0.0,12.0
2017052023,0.0,0.0,0.0,21.0,20.3,18.8,9,11,7,1.2,2.5,1.4,16.0,0.0,12.0
2017052024,0.0,0.0,0.0,19.5,20.3,18.2,5,11,0,0.4,3.2,0.1,8.0,0.0,4.0
2017052101,0.0,0.0,0.0,19.8,20.2,18.8,3,10,13,1.8,2.9,0.5,12.0,12.0,20.0
2017052102,0.0,0.0,0.0,18.6,19.9,18.4,1,10,12,1.0,3.7,0.6,16.0,20.0,24.0
2017052103,0.0,0.0,0.0,18.7,19.7,17.8,2,10,12,1.7,3.2,0.4,4.0,36.0,28.0
2017052104,0.0,0.0,0.0,17.7,19.6,17.7,1,11,13,1.5,2.0,0.9,20.0,4.0,24.0
2017052105,0.0,0.0,0.0,17.1,19.5,16.7,16,11,11,2.2,2.0,0.5,12.0,20.0,61.0
2017052106,0.0,0.0,0.0,19.2,19.8,19.4,16,10,13,0.7,0.9,0.8,53.0,20.0,69.0
2017052107,0.0,0.0,0.0,21.9,21.4,21.5,16,11,4,1.4,2.1,0.7,82.0,69.0,69.0
2017052108,0.0,0.0,0.0,23.8,21.3,23.9,1,11,2,2.0,2.4,1.2,118.0,36.0,82.0
2017052109,0.0,0.0,0.0,26.5,23.2,25.3,2,11,15,1.2,1.1,0.9,86.0,69.0,98.0
2017052110,0.0,0.0,0.0,27.4,23.3,27.0,6,11,5,1.2,3.0,1.9,98.0,41.0,98.0
2017052111,0.0,0.0,0.0,29.0,25.8,29.0,8,11,6,3.4,1.6,2.7,45.0,57.0,32.0
2017052112,0.0,0.0,0.0,30.9,26.6,30.3,6,12,7,4.7,3.0,3.5,53.0,24.0,57.0
2017052113,0.0,0.0,0.0,31.9,27.2,30.8,8,12,8,4.2,3.0,3.7,36.0,32.0,8.0
2017052114,0.0,0.0,0.0,31.5,27.6,30.8,7,12,7,3.8,2.8,4.2,32.0,32.0,8.0
2017052115,0.0,0.0,0.0,32.1,26.4,29.4,7,11,8,4.9,3.9,4.5,77.0,41.0,0.0
2017052116,0.0,0.0,0.0,31.5,24.5,26.8,7,11,7,4.7,6.8,4.9,24.0,41.0,28.0
2017052117,0.0,0.0,0.0,30.4,23.8,26.0,7,11,8,6.5,4.4,3.8,45.0,24.0,12.0
2017052118,0.0,0.0,0.0,28.7,23.5,24.8,8,10,7,5.0,6.2,3.6,57.0,24.0,16.0
2017052119,0.0,0.0,0.0,27.8,23.4,23.5,8,10,8,3.9,4.8,3.9,82.0,12.0,20.0
2017052120,0.0,0.0,0.0,26.0,22.5,21.7,8,10,7,4.5,3.9,3.0,57.0,20.0,0.0
2017052121,0.0,0.0,0.0,24.7,23.1,21.2,8,9,8,2.6,5.0,1.3,41.0,16.0,16.0
2017052122,0.0,0.0,0.0,23.1,22.4,21.3,8,9,7,2.9,2.7,2.0,28.0,16.0,20.0
2017052123,0.0,0.0,0.0,22.1,21.6,20.4,7,8,7,1.9,4.1,1.3,28.0,4.0,41.0
2017052124,0.0,0.0,0.0,21.1,21.7,19.8,12,8,0,0.5,4.0,0.1,12.0,0.0,45.0
2017052201,0.0,0.0,0.0,20.8,21.1,19.3,8,10,0,2.2,3.4,0.0,45.0,0.0,41.0
2017052202,0.0,0.0,0.0,19.2,20.9,18.9,7,10,7,0.3,3.5,1.2,4.0,8.0,57.0
2017052203,0.0,0.0,0.0,18.9,20.8,17.8,2,10,0,0.9,5.2,0.0,16.0,8.0,69.0
2017052204,0.0,0.0,0.0,18.3,20.7,18.2,8,10,9,1.3,6.1,0.4,20.0,0.0,16.0
2017052205,0.0,0.0,0.0,18.2,20.5,18.7,8,9,12,0.5,2.6,0.4,8.0,36.0,20.0
2017052206,0.0,0.0,0.0,19.5,21.4,19.9,9,10,10,1.4,3.1,1.0,12.0,4.0,20.0
2017052207,0.0,0.0,0.0,20.1,22.3,22.1,12,10,7,0.8,5.1,0.4,36.0,20.0,98.0
2017052208,0.0,0.0,0.0,22.5,23.1,25.0,2,11,7,1.1,5.4,1.5,118.0,20.0,94.0
2017052209,0.0,0.0,0.0,24.5,24.4,26.4,4,11,7,1.1,4.4,1.5,49.0,24.0,102.0
2017052210,0.0,0.0,0.0,25.5,24.1,27.7,7,11,8,1.9,5.4,1.9,57.0,4.0,36.0
2017052211,0.0,0.0,0.0,28.0,24.6,29.2,9,11,6,3.0,6.1,2.6,24.0,12.0,16.0
2017052212,0.0,0.0,0.0,29.6,25.7,28.9,8,11,8,3.2,7.6,4.5,36.0,12.0,53.0
2017052213,0.0,0.0,0.0,30.8,25.4,28.3,7,11,8,4.9,7.6,4.7,20.0,16.0,24.0
2017052214,0.0,0.0,0.0,30.8,25.0,28.1,7,11,7,6.4,7.7,5.2,28.0,65.0,12.0
2017052215,0.0,0.0,0.0,30.4,25.2,27.8,7,11,8,5.4,8.3,4.9,32.0,24.0,20.0
2017052216,0.0,0.0,0.0,29.7,25.3,27.3,7,11,7,6.4,6.5,4.7,77.0,12.0,12.0
2017052217,0.0,0.0,0.0,28.5,26.0,25.9,8,10,7,6.1,3.8,4.3,61.0,16.0,16.0
2017052218,0.0,0.0,0.0,26.3,24.8,23.9,7,9,7,5.3,5.6,4.9,147.0,12.0,49.0
2017052219,0.0,0.0,0.0,24.1,23.3,22.6,8,9,7,4.7,7.5,3.9,82.0,20.0,69.0
2017052220,0.0,0.0,0.0,22.7,22.2,21.6,8,8,7,4.4,5.6,3.4,12.0,8.0,12.0
2017052221,0.0,0.0,0.0,21.4,21.6,20.9,8,8,7,2.7,5.5,2.3,28.0,12.0,82.0
2017052222,0.0,0.0,0.0,20.8,21.4,20.7,8,9,7,2.7,4.9,3.1,36.0,12.0,36.0
2017052223,0.0,0.0,0.0,20.1,20.9,20.2,7,8,8,3.5,5.2,2.3,8.0,20.0,20.0
2017052224,0.0,0.0,0.0,19.3,20.6,20.0,8,8,8,1.7,5.9,2.2,0.0,0.0,0.0
2017052301,0.0,0.0,0.0,19.0,20.3,19.3,8,8,9,2.7,5.4,1.6,0.0,12.0,8.0
2017052302,0.0,0.0,0.0,18.2,20.2,18.3,6,9,7,0.6,4.6,1.3,8.0,0.0,0.0
2017052303,0.0,0.0,0.0,17.8,20.1,18.6,6,8,9,1.5,5.2,1.3,4.0,4.0,4.0
2017052304,0.0,0.0,0.0,17.9,19.9,17.9,1,8,12,2.0,5.9,0.5,0.0,4.0,12.0
2017052305,0.0,0.0,0.0,17.4,19.9,18.3,1,8,14,2.6,5.0,0.4,0.0,12.0,12.0
2017052306,0.0,0.0,0.0,18.0,20.9,19.4,3,8,0,2.0,4.2,0.1,20.0,4.0,4.0
2017052307,0.0,0.0,0.0,19.4,22.2,21.1,3,10,7,1.3,4.8,1.0,57.0,4.0,164.0
2017052308,0.0,0.0,0.0,21.8,22.8,22.2,5,10,1,1.7,5.8,1.1,41.0,12.0,401.0
2017052309,0.0,0.0,0.0,22.8,23.8,24.6,7,11,7,1.3,6.9,2.5,36.0,20.0,192.0
2017052310,0.0,0.0,0.0,24.3,24.3,25.5,7,11,8,2.5,6.8,2.9,16.0,65.0,151.0
2017052311,0.0,0.0,0.0,25.1,23.2,26.1,8,11,8,4.6,7.9,3.9,73.0,20.0,61.0
2017052312,0.0,0.0,0.0,26.4,24.1,26.1,7,11,7,3.9,9.0,5.0,28.0,24.0,65.0
2017052313,0.0,0.0,0.0,27.2,24.9,26.4,6,11,8,4.3,7.7,5.1,4.0,0.0,36.0
2017052314,0.0,0.0,0.0,27.6,25.4,26.0,7,11,7,4.8,8.5,5.8,53.0,12.0,45.0
2017052315,0.0,0.0,0.0,28.1,24.9,26.5,7,11,7,7.8,8.2,5.8,82.0,12.0,77.0
2017052316,0.0,0.0,0.0,27.0,27.0,25.7,7,8,7,6.5,5.9,5.2,61.0,16.0,86.0
2017052317,0.0,0.0,0.0,25.7,25.6,23.8,8,9,8,6.8,7.4,6.0,57.0,4.0,102.0
2017052318,0.0,0.0,0.0,24.1,23.8,22.0,8,8,7,6.2,6.6,5.3,77.0,8.0,143.0
2017052319,0.0,0.0,0.0,22.4,22.2,21.1,8,8,7,6.8,7.6,5.1,65.0,16.0,147.0
2017052320,0.0,0.0,0.0,21.2,21.5,20.6,8,8,7,6.1,6.5,4.4,86.0,12.0,65.0
2017052321,0.0,0.0,0.0,20.3,21.4,20.4,9,8,8,3.5,8.0,3.8,16.0,16.0,49.0
2017052322,0.0,0.0,0.0,19.9,20.9,20.0,8,8,8,3.5,7.1,3.7,16.0,20.0,32.0
2017052323,0.0,0.0,0.0,19.5,20.7,19.5,7,8,8,2.3,7.1,2.5,12.0,8.0,4.0
2017052324,0.0,0.0,0.0,18.8,20.4,19.7,7,8,9,2.8,6.0,3.9,8.0,4.0,20.0
2017052401,0.0,0.0,0.0,18.3,20.2,19.6,10,8,9,0.8,5.1,2.8,8.0,0.0,12.0
2017052402,0.0,0.0,0.0,18.7,20.0,19.2,4,8,10,1.4,5.4,2.0,8.0,8.0,4.0
2017052403,0.0,0.0,0.0,18.5,20.1,18.5,2,8,9,1.8,6.8,1.1,4.0,4.0,4.0
2017052404,0.0,0.0,0.0,18.1,19.9,18.3,3,8,9,2.5,5.9,1.1,4.0,0.0,4.0
2017052405,0.0,0.0,0.0,17.7,19.7,17.9,16,8,0,2.4,5.4,0.2,0.0,0.0,4.0
2017052406,0.0,0.0,0.0,18.4,20.4,19.1,3,8,13,1.8,4.2,0.6,16.0,4.0,8.0
2017052407,0.0,0.0,0.0,19.0,22.2,20.0,3,9,7,1.3,3.6,2.1,24.0,28.0,49.0
2017052408,0.0,0.0,0.0,20.6,22.3,21.6,5,9,10,1.2,5.8,2.6,131.0,12.0,209.0
2017052409,0.0,0.0,0.0,21.9,24.1,23.1,1,10,9,1.6,5.2,2.5,102.0,8.0,209.0
2017052410,0.0,0.0,0.0,22.0,23.9,23.9,6,11,9,1.2,6.5,2.3,114.0,24.0,102.0
2017052411,0.0,0.0,0.0,22.4,24.1,24.8,5,11,7,1.8,5.4,3.5,57.0,8.0,106.0
2017052412,0.0,0.0,0.0,23.2,23.5,23.5,8,11,8,2.3,7.1,2.9,69.0,8.0,57.0
2017052413,0.0,0.0,0.0,24.6,22.7,23.9,7,11,8,2.9,7.0,3.5,90.0,16.0,82.0
2017052414,0.0,0.0,0.0,24.4,23.9,23.5,10,11,7,2.7,7.0,3.3,159.0,36.0,45.0
2017052415,0.0,0.0,0.0,23.7,22.6,22.9,12,11,8,1.1,6.7,3.2,57.0,24.0,49.0
2017052416,0.0,0.0,0.0,23.6,23.0,22.5,8,10,8,3.1,4.5,3.9,32.0,8.0,45.0
2017052417,0.0,0.0,0.0,23.6,24.2,22.0,7,8,8,2.9,4.4,3.3,36.0,12.0,65.0
2017052418,0.0,0.0,0.0,23.4,23.5,21.5,7,8,7,3.8,5.3,3.5,20.0,8.0,36.0
2017052419,0.0,0.0,0.0,23.0,22.9,20.8,7,8,8,3.8,4.7,3.4,69.0,8.0,16.0
2017052420,0.0,0.0,0.0,22.3,22.6,20.7,8,7,7,4.7,4.7,2.1,45.0,16.0,4.0
